      2.98333333      2.76666667      2.71666667      2.80000000      2.88333333      2.83333333      2.85000000      2.98333333      2.83333333      2.80000000 
      2.90000000      2.76666667      3.01666667      2.90000000      2.76666667      2.83333333      2.76666667      2.71666667      2.73333333      2.70000000 
      2.78333333      2.75000000      2.81666667      2.95000000      2.93333333      2.86666667      2.78333333      2.91666667      3.05000000      3.01666667 
      2.63333333      2.95000000      2.90000000      2.91666667      2.95000000      2.81666667      2.93333333      3.08333333      3.01666667      2.90000000 
      2.83333333      2.76666667      2.88333333      2.78333333      2.81666667      2.71666667      2.91666667      2.80000000      2.70000000      2.91666667 
      2.70000000      2.81666667      2.75000000      2.70000000      2.85000000      2.90000000      2.75000000      3.01666667      2.80000000      2.85000000 
      2.70000000      2.76666667      2.75000000      2.95000000      2.60000000      2.85000000      2.68333333      2.65000000      2.71666667      2.63333333 
      2.71666667      2.66666667      2.70000000      2.60000000      2.58333333      2.95000000      2.61666667      2.68333333      2.75000000      2.78333333 
      2.88333333      2.75000000      3.00000000      2.73333333      2.71666667      2.78333333      2.70000000      2.80000000      2.70000000      2.68333333 
      2.71666667      2.73333333      2.70000000      2.85000000      2.93333333      2.53333333      2.73333333      2.76666667      2.76666667      2.71666667 
      2.73333333      2.86666667      2.90000000      2.76666667      2.75000000      2.75000000      2.88333333      2.93333333      2.83333333      2.88333333 
      2.91666667      3.03333333      2.96666667      2.75000000      3.01666667      2.76666667      2.81666667      2.58333333      2.90000000      2.93333333 
      2.76666667      2.98333333      2.93333333      2.91666667      2.88333333      2.75000000      2.78333333      2.68333333      2.95000000      2.95000000 
      2.76666667      2.78333333      2.76666667      2.70000000      2.86666667      2.81666667      2.93333333      2.91666667      2.95000000      3.06666667 
      3.05000000      2.91666667      3.03333333      3.20000000      2.88333333      2.83333333      3.05000000      2.96666667      3.01666667      2.88333333 
      3.03333333      2.85000000      3.13333333      2.78333333      3.06666667      3.16666667      3.01666667      3.03333333      2.88333333      2.75000000 
      2.88333333      2.90000000      2.90000000      2.88333333      3.00000000      2.80000000      2.80000000      2.96666667      2.90000000      3.03333333 
      2.88333333      3.06666667      3.00000000      3.06666667      2.96666667      2.96666667      2.96666667      3.00000000      3.15000000      2.78333333 
      2.93333333      3.01666667      2.88333333      3.01666667      3.06666667      2.88333333      3.23333333      2.85000000      2.96666667      3.06666667 
      3.13333333      3.06666667      3.21666667      3.11666667      3.18333333      2.98333333      2.95000000      2.78333333      3.05000000      3.15000000 
      3.06666667      3.18333333      3.06666667      3.16666667      3.13333333      3.45000000      3.15000000      3.00000000      3.00000000      3.13333333 
      2.83333333      2.86666667      3.06666667      3.21666667      3.10000000      3.08333333      3.10000000      3.43333333      3.33333333      3.28333333 
      3.20000000      3.15000000      2.95000000      3.35000000      3.15000000      3.10000000      2.98333333      2.96666667      3.21666667      3.06666667 
      3.33333333      3.11666667      3.11666667      3.43333333      2.96666667      3.15000000      3.11666667      3.08333333      3.11666667      3.30000000 
      2.91666667      2.96666667      3.20000000      2.96666667      3.03333333      3.03333333      3.15000000      3.11666667      3.21666667      3.18333333 
      3.26666667      3.23333333      3.26666667      3.08333333      3.03333333      3.23333333      3.36666667      3.50000000      3.40000000      3.45000000 
      3.43333333      3.33333333      3.26666667      3.40000000      3.08333333      3.30000000      3.45000000      3.28333333      3.35000000      3.41666667 
      3.46666667      3.35000000      3.30000000      3.46666667      3.25000000      3.40000000      3.33333333      3.38333333      3.35000000      3.51666667 
      3.46666667      3.28333333      3.18333333      3.28333333      3.38333333      3.36666667      3.43333333      3.41666667      3.25000000      3.35000000 
      3.46666667      3.71666667      3.33333333      3.36666667      3.48333333      3.40000000      3.31666667      3.50000000      3.21666667      3.23333333 
      3.23333333      3.30000000      3.51666667      3.53333333      3.43333333      3.40000000      3.38333333      3.48333333      3.75000000      3.46666667 
      3.58333333      3.75000000      3.60000000      3.33333333      3.46666667      3.31666667      3.45000000      3.60000000      3.26666667      3.53333333 
      3.58333333      3.33333333      3.46666667      3.45000000      3.65000000      3.56666667      3.68333333      3.75000000      3.46666667      3.51666667 
      3.63333333      3.55000000      3.65000000      3.48333333      3.41666667      3.65000000      3.53333333      3.61666667      3.58333333      3.43333333 
      3.40000000      3.53333333      3.45000000      3.51666667      3.86666667      3.73333333      3.50000000      3.88333333      3.85000000      3.75000000 
      3.55000000      3.61666667      3.71666667      3.48333333      3.63333333      3.63333333      3.88333333      3.71666667      3.80000000      3.60000000 
      3.58333333      3.65000000      3.46666667      3.53333333      3.51666667      3.45000000      3.45000000      3.58333333      3.73333333      3.61666667 
      3.83333333      3.71666667      3.75000000      3.86666667      3.75000000      3.66666667      3.93333333      3.88333333      3.90000000      3.86666667 
      3.90000000      4.01666667      3.65000000      3.91666667      3.85000000      3.88333333      3.90000000      4.01666667      3.80000000      3.86666667 
      3.88333333      3.90000000      3.98333333      4.20000000      4.18333333      4.20000000      3.96666667      3.98333333      3.93333333      3.96666667 
      4.01666667      4.21666667      4.33333333      4.23333333      4.38333333      4.13333333      4.23333333      4.10000000      4.00000000      3.95000000 
      3.90000000      4.15000000      4.03333333      4.08333333      3.90000000      4.15000000      4.26666667      4.30000000      4.26666667      4.26666667 
      4.23333333      4.31666667      4.18333333      4.15000000      4.21666667      4.15000000      4.20000000      3.93333333      4.00000000      3.90000000 
      4.18333333      3.88333333      4.15000000      3.93333333      3.91666667      3.86666667      4.00000000      4.01666667      3.98333333      4.00000000 
      4.33333333      4.13333333      3.86666667      3.95000000      3.96666667      4.00000000      3.73333333      3.95000000      3.80000000      4.00000000 
      3.91666667      3.98333333      4.30000000      3.96666667      3.95000000      4.05000000      4.08333333      4.08333333      3.98333333      4.05000000 
      4.05000000      3.90000000      3.83333333      3.93333333      4.11666667      4.03333333      3.81666667      4.08333333      3.95000000      4.06666667 
      4.30000000      4.26666667      4.21666667      4.06666667      4.05000000      4.00000000      3.85000000      3.93333333      3.78333333      3.78333333 
      3.63333333      3.66666667      3.93333333      4.01666667      3.91666667      3.96666667      3.96666667      3.78333333      3.90000000      4.15000000 
      4.05000000      3.90000000      3.96666667      4.10000000      3.95000000      3.83333333      3.73333333      3.65000000      3.66666667      3.60000000 
      3.76666667      3.56666667      3.53333333      3.75000000      3.55000000      3.55000000      3.48333333      3.60000000      3.66666667      3.51666667 
      3.48333333      3.41666667      3.55000000      3.41666667      3.41666667      3.15000000      3.21666667      3.23333333      3.33333333      3.36666667 
      3.28333333      3.23333333      3.35000000      3.30000000      3.61666667      3.61666667      3.55000000      3.45000000      3.45000000      3.40000000 
      3.15000000      3.18333333      3.16666667      3.08333333      3.05000000      3.01666667      2.88333333      2.88333333      2.81666667      2.86666667 
      2.88333333      2.75000000      2.63333333      2.61666667      2.78333333      3.01666667      2.85000000      2.80000000      2.66666667      2.75000000 
      2.86666667      2.76666667      2.76666667      2.88333333      2.61666667      2.75000000      2.65000000      2.65000000      2.55000000      2.78333333 
      2.63333333      2.56666667      2.53333333      2.46666667      2.36666667      2.43333333      2.46666667      2.60000000      2.61666667      2.53333333 
      2.38333333      2.31666667      2.18333333      2.16666667      2.15000000      2.13333333      2.06666667      1.98333333      1.93333333      1.90000000 
      1.81666667      1.70000000      1.78333333      1.71666667      1.71666667      1.71666667      1.78333333      1.85000000      1.83333333      1.78333333 
      1.83333333      1.83333333      2.00000000      1.93333333      1.65000000      1.53333333      1.58333333      1.73333333      1.83333333      1.76666667 
      1.71666667      1.73333333      1.53333333      1.56666667      1.63333333      1.65000000      1.70000000      1.61666667      1.56666667      1.46666667 
      1.46666667      1.50000000      1.45000000      1.46666667      1.25000000      1.31666667      1.40000000      1.40000000      1.40000000      1.41666667 
      1.33333333      1.36666667      1.28333333      1.25000000      1.21666667      1.15000000      1.23333333      1.25000000      1.15000000      1.26666667 
      1.11666667      1.00000000      1.05000000      1.25000000      1.13333333      0.93333333      0.91666667      0.91666667      1.05000000      0.95000000 
      1.15000000      1.18333333      1.11666667      0.98333333      1.08333333      0.91666667      1.00000000      1.05000000      1.03333333      0.86666667 
      0.66666667      0.86666667      0.86666667      0.85000000      0.85000000      0.73333333      0.80000000      0.85000000      0.96666667      0.81666667 
      0.78333333      1.01666667      0.86666667      0.85000000      0.95000000      0.81666667      0.86666667      0.81666667      1.16666667      1.10000000 
      1.00000000      0.98333333      1.00000000      0.88333333      0.90000000      0.90000000      0.86666667      0.73333333      0.60000000      0.65000000 
      0.78333333      0.81666667      0.66666667      0.70000000      0.68333333      0.76666667      0.76666667      0.68333333      0.66666667      0.76666667 
      0.71666667      0.83333333      0.76666667      0.76666667      0.90000000      0.70000000      0.90000000      0.91666667      0.96666667      0.90000000 
      0.86666667      0.70000000      0.73333333      0.65000000      0.66666667      0.58333333      0.55000000      0.60000000      0.53333333      0.61666667 
      0.61666667      0.70000000      0.60000000      0.46666667      0.51666667      0.51666667      0.51666667      0.58333333      0.58333333      0.71666667 
      0.65000000      0.61666667      0.63333333      0.61666667      0.61666667      0.51666667      0.56666667      0.48333333      0.55000000      0.63333333 
      0.60000000      0.60000000      0.55000000      0.50000000      0.60000000      0.61666667      0.65000000      0.65000000      0.55000000      0.48333333 
      0.51666667      0.53333333      0.53333333      0.58333333      0.65000000      0.45000000      0.50000000      0.48333333      0.60000000      0.63333333 
      0.53333333      0.40000000      0.58333333      0.61666667      0.51666667      0.55000000      0.55000000      0.56666667      0.56666667      0.61666667 
      0.46666667      0.38333333      0.30000000      0.26666667      0.41666667      0.36666667      0.35000000      0.43333333      0.51666667      0.51666667 
      0.48333333      0.55000000      0.46666667      0.40000000      0.41666667      0.35000000      0.38333333      0.46666667      0.43333333      0.38333333 
      0.35000000      0.43333333      0.40000000      0.45000000      0.40000000      0.36666667      0.31666667      0.31666667      0.28333333      0.30000000 
      0.30000000      0.41666667      0.48333333      0.45000000      0.51666667      0.45000000      0.41666667      0.28333333      0.35000000      0.46666667 
      0.45000000      0.33333333      0.33333333      0.38333333      0.43333333      0.35000000      0.43333333      0.38333333      0.45000000      0.33333333 
      0.35000000      0.26666667      0.28333333      0.21666667      0.18333333      0.30000000      0.43333333      0.38333333      0.46666667      0.33333333 
      0.35000000      0.25000000      0.21666667      0.30000000      0.43333333      0.40000000      0.36666667      0.33333333      0.25000000      0.26666667 
      0.35000000      0.40000000      0.26666667      0.38333333      0.36666667      0.48333333      0.50000000      0.31666667      0.33333333      0.41666667 
      0.31666667      0.28333333      0.33333333      0.45000000      0.38333333      0.43333333      0.50000000      0.38333333      0.33333333      0.26666667 
      0.28333333      0.25000000      0.18333333      0.26666667      0.23333333      0.30000000      0.31666667      0.30000000      0.38333333      0.31666667 
      0.30000000      0.20000000      0.20000000      0.28333333      0.41666667      0.30000000      0.35000000      0.35000000      0.26666667      0.20000000 
